3.010000000000000000e+02,2.940000000000000000e+02,2.054280182999999909e+02,3.000000000000000000e+00,4.610000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00
1.000000000000000000e+01,2.450000000000000000e+02,2.505139916000000085e+03,2.800000000000000000e+01,6.796000000000000000e+03,2.963700000000000000e+04,2.000000000000000000e+00,7.000000000000000000e+00
2.880000000000000000e+02,1.430000000000000000e+02,2.864005278999999859e+02,2.000000000000000000e+00,3.760000000000000000e+02,8.162000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00
2.160000000000000000e+02,2.620000000000000000e+02,1.854665097999999944e+03,2.800000000000000000e+01,3.329000000000000000e+03,9.194600000000000000e+04,2.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+00,9.327844277000000147e+03,9.100000000000000000e+01,1.541200000000000000e+04,3.238930000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00
2.340000000000000000e+02,2.160000000000000000e+02,8.580351656000000276e+02,1.100000000000000000e+01,1.220000000000000000e+03,4.124300000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
3.540000000000000000e+02,1.500000000000000000e+02,2.093390961999999945e+03,2.200000000000000000e+01,4.528000000000000000e+03,8.743300000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
2.060000000000000000e+02,7.000000000000000000e+01,3.425972802000000001e+02,2.000000000000000000e+00,2.040000000000000000e+02,1.305000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.700000000000000000e+02,2.500000000000000000e+01,3.524760863999999856e+03,7.600000000000000000e+01,1.384700000000000000e+04,1.967070000000000000e+05,7.000000000000000000e+00,1.000000000000000000e+00
8.500000000000000000e+01,3.250000000000000000e+02,4.314077796000000262e+02,9.000000000000000000e+00,1.300000000000000000e+03,3.481000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.520000000000000000e+02,9.000000000000000000e+00,3.843764650999999958e+03,5.700000000000000000e+01,1.013400000000000000e+04,2.031950000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00
2.410000000000000000e+02,2.350000000000000000e+02,2.105289689000000180e+03,4.400000000000000000e+01,6.905000000000000000e+03,1.292230000000000000e+05,7.000000000000000000e+00,2.000000000000000000e+00
3.470000000000000000e+02,3.900000000000000000e+01,4.696972291000000155e+01,1.000000000000000000e+00,9.700000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00
2.040000000000000000e+02,3.990000000000000000e+02,1.190510984000000008e+03,1.800000000000000000e+01,4.129000000000000000e+03,2.188200000000000000e+04,2.000000000000000000e+00,2.000000000000000000e+00
2.100000000000000000e+02,1.430000000000000000e+02,4.437836363999999776e+02,2.000000000000000000e+00,2.890000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.600000000000000000e+01,2.530000000000000000e+02,3.347880577000000244e+02,4.000000000000000000e+00,2.820000000000000000e+02,2.686000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.530000000000000000e+02,1.800000000000000000e+01,1.154013582000000042e+03,1.000000000000000000e+01,5.540000000000000000e+02,3.474400000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.100000000000000000e+01,2.315078868999999941e+03,4.000000000000000000e+01,8.272000000000000000e+03,1.172430000000000000e+05,8.000000000000000000e+00,5.000000000000000000e+00
1.120000000000000000e+02,9.000000000000000000e+00,2.150297246999999970e+03,3.800000000000000000e+01,6.321000000000000000e+03,1.082580000000000000e+05,7.000000000000000000e+00,3.000000000000000000e+00
2.370000000000000000e+02,8.900000000000000000e+01,3.259981103999999732e+02,3.000000000000000000e+00,5.980000000000000000e+02,1.841600000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
8.000000000000000000e+00,1.430000000000000000e+02,5.060403852999999799e+03,6.200000000000000000e+01,3.329900000000000000e+04,2.042650000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+00
2.150000000000000000e+02,1.140000000000000000e+02,9.659216308000000026e+02,1.600000000000000000e+01,1.355000000000000000e+03,3.286800000000000000e+04,2.000000000000000000e+00,2.000000000000000000e+00
1.320000000000000000e+02,8.000000000000000000e+00,8.735042183000000477e+02,1.600000000000000000e+01,3.347000000000000000e+03,3.532400000000000000e+04,8.000000000000000000e+00,4.000000000000000000e+00
