8,143,5060.403853,25159,2784005,2,7
9,257,8153.594785,7818,9324834,2,7
10,245,2505.139916,5388,2729294,2,7
12,5,9327.844277,2543,2443878,2,1
14,41,1113.186002,632,1923658,2,5
15,11,2315.078869,516,1164851,8,5
16,17,1109.160525,1151,1849125,7,5
17,140,1633.791743,165,300773,7,7
18,226,460.8778928,183,470636,8,7
19,587,771.4891528,105,199558,2,7
21,39,347.2412263,87,30000,2,2
23,10,465.0015767,1009,580132,8,1
24,189,2329.153555,2794,4280871,7,7
25,116,1116.533288,422,201633,8,7
26,259,220.5448766,297,581784,7,7
29,887,1428.32432,200,0,7,7
30,155,643.766308,399,918257,2,7
31,114,2538.248466,2762,7195937,2,7
32,122,1580.266386,897,1862924,2,7
33,371,341.3320048,402,216543,2,7
34,303,600.1487057,179,30000,2,7
38,121,543.2975503,255,108400,7,7
39,237,1101.756795,561,1342564,2,7
40,223,482.1082668,65,1256422,7,7
41,164,315.0071941,61,0,7,7
42,94,191.881733,242,153751,7,7
43,107,1433.008039,1269,2088566,7,7
44,253,1799.304483,942,1988511,2,7
57,776,834.1886851,363,154500,2,7
58,346,3056.642549,232,575190,2,7
59,325,1598.000921,858,3047178,2,7
60,104,1167.604417,105,255743,2,7
61,482,124.8007591,99,87006,2,7
62,806,871.6823637,724,189642,2,7
63,312,2386.092721,618,1107811,2,7
64,557,606.6993598,181,26543,2,7
65,586,1059.733596,1511,1366227,2,7
66,587,1337.118,796,801822,2,7
67,372,1603.519132,17,26000,8,7
68,460,454.0515221,176,408750,8,7
69,275,246.3662218,437,279975,8,7
70,376,582.0787582,131,20000,8,7
71,262,627.3881518,285,1126223,8,7
72,99,1379.633671,471,1711600,8,7
73,479,1868.808467,2140,1715412,7,7
74,346,2105.932886,935,1758632,7,7
75,328,1234.445148,709,145294,7,7
76,253,334.7880577,139,194774,7,7
77,345,377.8632686,378,377004,7,7
78,357,1512.389483,585,40315,7,7
79,237,9527.091092,5863,8690138,7,7
80,476,1752.307499,1296,3598533,7,7
81,152,1481.00965,2985,3634432,7,7
82,294,583.078225,499,1257032,7,7
83,433,726.3194709,625,148700,7,7
84,300,391.6116618,9,23652,7,7
85,325,431.4077796,42,0,7,7
86,277,377.9820589,625,656878,7,7
87,212,0,0,0,7,7
88,168,1760.541469,778,1637216,7,7
89,139,985.1582758,170,0,7,7
90,271,2741.840099,2277,2740279,7,7
103,21,4580.26491,3472,3761504,2,3
104,26,1629.478014,275,784216,2,3
105,18,3534.730839,2654,3239056,2,3
106,3,418.1082624,563,283441,2,3
107,16,3825.69059,2696,6136591,2,3
108,13,344.8641127,10,20000,8,3
109,4,2333.229993,2206,3989423,8,3
110,7,366.3710085,60,80800,8,3
111,11,167.3000274,28,17897,8,3
112,9,2150.297247,955,3118736,7,3
113,5,976.1765083,1290,2349209,7,3
114,51,585.7688028,15,179000,7,3
115,8,194.3121473,381,434083,7,3
116,14,627.3465188,174,145294,7,3
125,1,129.0140712,4,0,2,4
126,7,372.7130207,872,100500,2,4
127,3,4537.195556,2545,1824118,2,4
128,8,2931.109589,2818,6913254,2,4
129,9,414.7970852,5,13685,2,4
130,4,2936.12965,489,1320263,2,4
131,3,2191.357799,1399,4057795,2,4
132,8,873.5042183,1819,2607594,8,4
133,4,607.5634688,430,607035,8,4
134,1,23824.30334,56617,40380504,8,4
135,7,92.67740233,52,65339,7,4
136,17,1710.814977,3488,3988025,7,4
137,3,2434.620352,135,825461,7,4
138,14,41.21425694,19,0,7,4
139,9,458.4956787,156,91323,7,4
140,7,129.9855798,48,0,7,4
141,9,117.1098454,99,0,7,4
142,22,0,0,0,7,4
143,8,5179.685781,13465,18898249,7,4
152,9,3843.764651,8114,7894332,2,1
153,18,1154.013582,18,200000,2,1
154,12,2402.890545,3626,5998850,2,1
