3.000000000000000000e+00,3.000000000000000000e+01,4.709000000000000000e+03,9.402500000000000000e+04,2.000000000000000000e+00,4.000000000000000000e+00
1.300000000000000000e+01,9.000000000000000000e+00,1.673000000000000000e+03,2.372000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
1.390000000000000000e+02,5.000000000000000000e+00,2.226500000000000000e+04,3.177300000000000000e+04,7.000000000000000000e+00,7.000000000000000000e+00
1.430000000000000000e+02,2.000000000000000000e+00,2.890000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.660000000000000000e+02,4.000000000000000000e+00,1.066000000000000000e+03,6.718000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00
3.450000000000000000e+02,4.000000000000000000e+00,1.021000000000000000e+03,2.331000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00
8.000000000000000000e+00,4.600000000000000000e+01,8.127000000000000000e+03,1.541120000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+00
2.270000000000000000e+02,1.000000000000000000e+00,1.980000000000000000e+02,4.680000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00
9.400000000000000000e+01,4.000000000000000000e+00,1.084000000000000000e+03,0.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
1.400000000000000000e+02,4.000000000000000000e+00,3.180000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
5.800000000000000000e+01,3.100000000000000000e+01,5.020000000000000000e+03,9.824300000000000000e+04,2.000000000000000000e+00,5.000000000000000000e+00
1.060000000000000000e+02,4.400000000000000000e+01,5.413000000000000000e+03,1.656440000000000000e+05,8.000000000000000000e+00,5.000000000000000000e+00
2.200000000000000000e+01,1.020000000000000000e+02,4.133100000000000000e+04,3.945140000000000000e+05,7.000000000000000000e+00,1.000000000000000000e+00
1.510000000000000000e+02,7.000000000000000000e+00,1.909000000000000000e+03,1.519700000000000000e+04,7.000000000000000000e+00,6.000000000000000000e+00
4.760000000000000000e+02,4.000000000000000000e+01,4.901000000000000000e+03,7.732200000000000000e+04,7.000000000000000000e+00,7.000000000000000000e+00
3.970000000000000000e+02,1.100000000000000000e+01,2.772000000000000000e+03,3.012000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,4.600000000000000000e+01,3.107300000000000000e+04,1.597330000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+00
3.030000000000000000e+02,2.000000000000000000e+00,8.950000000000000000e+02,5.654000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00
1.400000000000000000e+01,2.000000000000000000e+00,4.030000000000000000e+02,3.620500000000000000e+04,7.000000000000000000e+00,3.000000000000000000e+00
3.120000000000000000e+02,3.300000000000000000e+01,6.298000000000000000e+03,1.001490000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+00
5.870000000000000000e+02,4.000000000000000000e+00,1.114000000000000000e+03,1.427800000000000000e+04,2.000000000000000000e+00,7.000000000000000000e+00
1.690000000000000000e+02,4.000000000000000000e+00,4.260000000000000000e+02,1.204000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00
3.780000000000000000e+02,2.400000000000000000e+01,3.242000000000000000e+03,3.763300000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
1.550000000000000000e+02,6.000000000000000000e+00,6.370000000000000000e+02,2.448200000000000000e+04,2.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
4.970000000000000000e+02,7.000000000000000000e+00,1.170000000000000000e+03,4.342000000000000000e+04,2.000000000000000000e+00,6.000000000000000000e+00
1.880000000000000000e+02,4.000000000000000000e+00,2.221000000000000000e+04,1.998500000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,4.700000000000000000e+01,8.432000000000000000e+03,9.822100000000000000e+04,7.000000000000000000e+00,4.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000000e+00,4.270000000000000000e+02,1.679900000000000000e+04,8.000000000000000000e+00,2.000000000000000000e+00
1.430000000000000000e+02,6.200000000000000000e+01,3.329900000000000000e+04,2.042650000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+00
2.700000000000000000e+01,8.400000000000000000e+01,1.307500000000000000e+04,2.761010000000000000e+05,7.000000000000000000e+00,1.000000000000000000e+00
1.750000000000000000e+02,1.150000000000000000e+02,4.239000000000000000e+04,4.768840000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+00
2.770000000000000000e+02,4.000000000000000000e+00,1.184000000000000000e+03,5.510000000000000000e+04,7.000000000000000000e+00,7.000000000000000000e+00
1.430000000000000000e+02,2.000000000000000000e+00,3.760000000000000000e+02,8.162000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00
1.580000000000000000e+02,5.000000000000000000e+00,1.830000000000000000e+03,2.288000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,4.000000000000000000e+01,6.525000000000000000e+03,1.418020000000000000e+05,2.000000000000000000e+00,1.000000000000000000e+00
2.260000000000000000e+02,7.000000000000000000e+00,5.110000000000000000e+02,1.342600000000000000e+04,8.000000000000000000e+00,7.000000000000000000e+00
5.400000000000000000e+01,9.900000000000000000e+01,1.594400000000000000e+04,3.794380000000000000e+05,8.000000000000000000e+00,1.000000000000000000e+00
1.290000000000000000e+02,3.000000000000000000e+01,3.508000000000000000e+03,6.648100000000000000e+04,8.000000000000000000e+00,6.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+01,3.752000000000000000e+03,2.838000000000000000e+04,8.000000000000000000e+00,2.000000000000000000e+00
1.500000000000000000e+02,2.200000000000000000e+01,4.528000000000000000e+03,8.743300000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+01,5.540000000000000000e+02,3.474400000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+00
3.900000000000000000e+01,4.000000000000000000e+00,1.077000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.530000000000000000e+02,4.000000000000000000e+00,2.820000000000000000e+02,2.686000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00
1.180000000000000000e+02,3.000000000000000000e+00,2.310000000000000000e+02,2.603200000000000000e+04,8.000000000000000000e+00,2.000000000000000000e+00
4.100000000000000000e+01,1.400000000000000000e+01,1.052000000000000000e+03,6.939300000000000000e+04,2.000000000000000000e+00,5.000000000000000000e+00
3.760000000000000000e+02,7.000000000000000000e+00,6.880000000000000000e+02,7.666800000000000000e+04,8.000000000000000000e+00,6.000000000000000000e+00
3.180000000000000000e+02,2.500000000000000000e+01,3.513000000000000000e+03,4.062000000000000000e+04,7.000000000000000000e+00,6.000000000000000000e+00
3.510000000000000000e+02,2.100000000000000000e+01,1.988000000000000000e+03,8.976900000000000000e+04,2.000000000000000000e+00,6.000000000000000000e+00
8.870000000000000000e+02,4.000000000000000000e+00,2.219900000000000000e+04,1.998500000000000000e+04,7.000000000000000000e+00,7.000000000000000000e+00
3.600000000000000000e+01,3.000000000000000000e+00,1.790000000000000000e+02,2.483600000000000000e+04,8.000000000000000000e+00,5.000000000000000000e+00
1.220000000000000000e+02,2.400000000000000000e+01,2.210000000000000000e+03,8.464700000000000000e+04,2.000000000000000000e+00,7.000000000000000000e+00
2.300000000000000000e+02,3.100000000000000000e+01,4.317000000000000000e+03,1.259930000000000000e+05,7.000000000000000000e+00,2.000000000000000000e+00
3.460000000000000000e+02,4.600000000000000000e+01,6.880000000000000000e+03,1.343630000000000000e+05,7.000000000000000000e+00,7.000000000000000000e+00
1.790000000000000000e+02,3.600000000000000000e+01,6.699000000000000000e+03,1.127410000000000000e+05,7.000000000000000000e+00,6.000000000000000000e+00
1.390000000000000000e+02,3.000000000000000000e+00,6.680000000000000000e+02,2.239200000000000000e+04,8.000000000000000000e+00,2.000000000000000000e+00
6.130000000000000000e+02,5.000000000000000000e+00,1.780000000000000000e+03,8.580000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00
5.870000000000000000e+02,1.200000000000000000e+01,3.086000000000000000e+03,8.130000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00
7.640000000000000000e+02,4.000000000000000000e+00,8.220000000000000000e+02,1.682100000000000000e+04,2.000000000000000000e+00,6.000000000000000000e+00
7.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+02,9.457000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00
2.300000000000000000e+01,6.900000000000000000e+01,1.070200000000000000e+04,1.564300000000000000e+05,7.000000000000000000e+00,1.000000000000000000e+00
1.720000000000000000e+02,8.000000000000000000e+00,1.271000000000000000e+03,8.291000000000000000e+04,7.000000000000000000e+00,2.000000000000000000e+00
1.160000000000000000e+02,7.000000000000000000e+00,9.870000000000000000e+02,2.474000000000000000e+04,8.000000000000000000e+00,7.000000000000000000e+00
3.570000000000000000e+02,7.000000000000000000e+00,1.180000000000000000e+03,7.980400000000000000e+04,7.000000000000000000e+00,7.000000000000000000e+00
3.000000000000000000e+02,3.000000000000000000e+00,3.100000000000000000e+02,8.000000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00
5.100000000000000000e+01,1.200000000000000000e+01,8.940000000000000000e+02,1.029200000000000000e+04,7.000000000000000000e+00,3.000000000000000000e+00
2.100000000000000000e+01,4.000000000000000000e+01,3.190200000000000000e+04,1.116270000000000000e+05,2.000000000000000000e+00,3.000000000000000000e+00
4.820000000000000000e+02,1.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00
3.180000000000000000e+02,5.000000000000000000e+00,2.269900000000000000e+04,2.331000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00
2.310000000000000000e+02,4.100000000000000000e+01,6.583000000000000000e+03,1.359590000000000000e+05,7.000000000000000000e+00,6.000000000000000000e+00
9.000000000000000000e+00,3.800000000000000000e+01,6.321000000000000000e+03,1.082580000000000000e+05,7.000000000000000000e+00,3.000000000000000000e+00
1.520000000000000000e+02,1.100000000000000000e+01,2.527600000000000000e+04,1.200100000000000000e+04,7.000000000000000000e+00,7.000000000000000000e+00
3.000000000000000000e+01,5.500000000000000000e+01,9.888000000000000000e+03,1.136400000000000000e+05,7.000000000000000000e+00,5.000000000000000000e+00
1.500000000000000000e+02,6.000000000000000000e+00,7.080000000000000000e+02,9.042000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00
3.990000000000000000e+02,1.800000000000000000e+01,4.129000000000000000e+03,2.188200000000000000e+04,2.000000000000000000e+00,2.000000000000000000e+00
8.000000000000000000e+00,6.000000000000000000e+00,5.800000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
