3.090000000000000000e+02,6.130000000000000000e+02,8.396141335999999455e+02,4.200000000000000000e+02,2.360000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00
2.260000000000000000e+02,1.180000000000000000e+02,8.625054224000000431e+02,3.600000000000000000e+02,2.400000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00
1.320000000000000000e+02,8.000000000000000000e+00,6.355272675999999592e+03,2.279900000000000000e+04,1.255000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00
3.620000000000000000e+02,3.970000000000000000e+02,8.270355640000000221e+02,0.000000000000000000e+00,2.800000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.050000000000000000e+02,1.100000000000000000e+02,1.330659666000000016e+03,4.100000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.390000000000000000e+02,1.470000000000000000e+02,7.992245745000000170e+02,6.650000000000000000e+02,1.050000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00
1.660000000000000000e+02,1.300000000000000000e+01,2.297935081999999966e+03,3.817600000000000000e+04,5.988000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+01,4.600000000000000000e+02,7.557870960000000196e+02,5.116000000000000000e+03,1.486000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00
3.400000000000000000e+02,6.100000000000000000e+01,4.884866817999999853e+02,1.350600000000000000e+04,9.680000000000000000e+02,8.000000000000000000e+00,5.000000000000000000e+00
1.590000000000000000e+02,1.500000000000000000e+01,5.759815075999999863e+02,0.000000000000000000e+00,3.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
3.110000000000000000e+02,2.160000000000000000e+02,1.645864231000000018e+03,4.487300000000000000e+04,1.362000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00
1.150000000000000000e+02,8.000000000000000000e+00,5.300290942999999970e+02,0.000000000000000000e+00,1.396000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+00
3.580000000000000000e+02,7.200000000000000000e+01,1.708140198000000055e+03,4.798900000000000000e+04,5.930000000000000000e+02,8.000000000000000000e+00,6.000000000000000000e+00
2.890000000000000000e+02,1.600000000000000000e+02,2.253005548999999974e+03,5.456000000000000000e+04,1.191000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00
3.080000000000000000e+02,2.270000000000000000e+02,4.742099544999999807e+02,0.000000000000000000e+00,1.700000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00
2.220000000000000000e+02,2.690000000000000000e+02,1.047026188999999931e+03,4.484000000000000000e+03,1.780000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00
3.550000000000000000e+02,2.100000000000000000e+01,2.056852729000000181e+03,3.474600000000000000e+04,5.920000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00
2.100000000000000000e+01,3.900000000000000000e+01,3.472412262999999939e+02,0.000000000000000000e+00,8.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.250000000000000000e+02,1.000000000000000000e+00,1.290140711999999894e+02,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
1.330000000000000000e+02,4.000000000000000000e+00,6.233991737999999714e+03,6.516900000000000000e+04,2.751000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00
3.500000000000000000e+02,1.020000000000000000e+02,9.016668213000000378e+02,1.654200000000000000e+04,8.420000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00
2.990000000000000000e+02,1.280000000000000000e+02,1.954746429000000035e+03,1.422400000000000000e+04,3.456000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00
2.850000000000000000e+02,3.070000000000000000e+02,1.451761549000000059e+03,1.839000000000000000e+04,7.890000000000000000e+02,8.000000000000000000e+00,6.000000000000000000e+00
3.040000000000000000e+02,4.010000000000000000e+02,7.766252971000000116e+02,6.188000000000000000e+03,4.710000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00
2.110000000000000000e+02,5.350000000000000000e+02,2.093939808999999968e+03,0.000000000000000000e+00,3.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
3.050000000000000000e+02,1.510000000000000000e+02,8.494675066999999444e+02,1.583900000000000000e+04,1.686000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00
1.050000000000000000e+02,1.800000000000000000e+01,6.646286210000000210e+03,1.054870000000000000e+05,2.988000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
2.790000000000000000e+02,5.620000000000000000e+02,9.269194876999999906e+02,3.078000000000000000e+03,2.101000000000000000e+03,2.000000000000000000e+00,6.000000000000000000e+00
2.090000000000000000e+02,1.740000000000000000e+02,2.787750458999999864e+03,1.875000000000000000e+03,8.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
2.930000000000000000e+02,4.000000000000000000e+02,7.288285826000000043e+02,1.308000000000000000e+04,7.520000000000000000e+02,8.000000000000000000e+00,6.000000000000000000e+00
6.100000000000000000e+01,4.820000000000000000e+02,2.895614762999999812e+02,0.000000000000000000e+00,2.930000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+00
1.500000000000000000e+01,1.100000000000000000e+01,2.315078868999999941e+03,1.359000000000000000e+03,5.160000000000000000e+02,8.000000000000000000e+00,5.000000000000000000e+00
3.420000000000000000e+02,3.000000000000000000e+01,2.722589491000000180e+03,7.449200000000000000e+04,7.048000000000000000e+03,7.000000000000000000e+00,5.000000000000000000e+00
2.770000000000000000e+02,4.970000000000000000e+02,1.435619854999999916e+03,4.280000000000000000e+02,4.940000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
2.900000000000000000e+01,8.870000000000000000e+02,1.428324319999999943e+03,1.889700000000000000e+04,2.000000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00
4.100000000000000000e+01,1.640000000000000000e+02,6.307834655999999995e+02,9.302000000000000000e+03,8.500000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00
2.760000000000000000e+02,5.720000000000000000e+02,1.447581410999999889e+03,3.730000000000000000e+04,2.150000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
6.900000000000000000e+01,2.750000000000000000e+02,3.510586706999999933e+02,1.204000000000000000e+03,1.038000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00
7.000000000000000000e+01,3.760000000000000000e+02,1.153734447999999929e+03,3.368100000000000000e+04,5.340000000000000000e+02,8.000000000000000000e+00,7.000000000000000000e+00
1.550000000000000000e+02,1.700000000000000000e+01,4.774220763000000261e+03,1.121420000000000000e+05,4.369000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000000e+01,3.030000000000000000e+02,1.140649460000000090e+03,1.532000000000000000e+03,4.760000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+00
8.900000000000000000e+01,1.390000000000000000e+02,9.851582757999999558e+02,4.485000000000000000e+03,1.700000000000000000e+02,7.000000000000000000e+00,7.000000000000000000e+00
6.000000000000000000e+01,1.040000000000000000e+02,1.167604417000000012e+03,0.000000000000000000e+00,1.050000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+00
3.520000000000000000e+02,1.190000000000000000e+02,1.918345888000000059e+03,4.072400000000000000e+04,7.500000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+01,4.650015766999999869e+02,1.528300000000000000e+04,1.009000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00
3.120000000000000000e+02,3.070000000000000000e+02,1.215458828000000040e+03,1.000000000000000000e+03,8.390000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00
2.940000000000000000e+02,2.690000000000000000e+02,5.177553205000000162e+03,2.321420000000000000e+05,1.279300000000000000e+04,8.000000000000000000e+00,6.000000000000000000e+00
1.670000000000000000e+02,5.100000000000000000e+01,4.070065885999999864e+03,5.056800000000000000e+04,7.534000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+01,9.900000000000000000e+01,1.379633671000000049e+03,7.695000000000000000e+03,4.710000000000000000e+02,8.000000000000000000e+00,7.000000000000000000e+00
2.920000000000000000e+02,2.290000000000000000e+02,5.369040514999999687e+03,3.141520000000000000e+05,4.070000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00
2.250000000000000000e+02,1.390000000000000000e+02,1.309007157999999890e+03,1.193300000000000000e+04,3.640000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00
1.030000000000000000e+02,2.100000000000000000e+01,4.583980563000000075e+03,3.159000000000000000e+03,1.945000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
2.200000000000000000e+02,1.980000000000000000e+02,4.964797909000000118e+02,1.561000000000000000e+03,5.210000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00
9.000000000000000000e+00,2.570000000000000000e+02,8.153594785000000229e+03,1.419350000000000000e+05,7.818000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00
1.350000000000000000e+02,7.000000000000000000e+00,9.267740233000000671e+01,3.320000000000000000e+02,5.200000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00
1.280000000000000000e+02,8.000000000000000000e+00,1.014357344999999987e+04,2.057580000000000000e+05,8.811000000000000000e+03,2.000000000000000000e+00,4.000000000000000000e+00
1.650000000000000000e+02,4.000000000000000000e+00,3.169887099000000035e+02,0.000000000000000000e+00,1.500000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
4.200000000000000000e+01,9.400000000000000000e+01,2.716033833999999842e+02,0.000000000000000000e+00,1.064000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00
3.350000000000000000e+02,1.060000000000000000e+02,3.031783561000000191e+03,9.311800000000000000e+04,4.052000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00
